"","User","ISBN","Book.Rating"
"345470",237132,"0671694049",0
"345480",237132,"1569471509",0
"345485",237147,"0553375407",6
"345487",237153,"0802085164",0
"345492",237154,"0441810764",0
"345503",237156,"0679446486",0
"345519",237168,"0553579754",7
"345523",237170,"0460878956",8
"345526",237170,"0722540078",0
"345529",237170,"0749919531",8
"345531",237171,"0345337662",0
"345534",237173,"037542217X",0
"345535",237173,"0385504209",0
"345540",237175,"0066214440",0
"345547",237175,"0425116840",0
"345550",237175,"042515601X",0
"345553",237175,"0440212146",0
"345559",237175,"0446365505",0
"345567",237175,"0523425589",0
"345581",237175,"0812521668",0
"345588",237185,"0374524645",0
"345592",237186,"3518122819",0
"345598",237191,"0671746065",8
"345608",237210,"0385721897",7
"345610",237210,"067102423X",0
"345614",237218,"3596122279",9
"345617",237222,"0439050006",0
"345618",237224,"0451190459",0
"345619",237224,"0821759442",0
"345627",237240,"0451199480",0
"345628",237240,"0671004565",0
"345633",237242,"0425169863",0
"345636",237242,"155874262X",0
"345647",237254,"0316089699",0
"345648",237257,"0060173041",0
"345652",237257,"0451124340",0
"345661",237262,"0060175400",8
"345663",237262,"1592869157",10
"345664",237262,"1592869165",0
"345665",237262,"1893554465",6
"345669",237264,"0020427859",0
"345675",237264,"0312195516",0
"345676",237264,"0312286252",0
"345680",237264,"0345424603",0
"345683",237264,"0380789035",10
"345685",237264,"0399146431",0
"345686",237264,"0425175405",0
"345690",237264,"044023722X",4
"345695",237264,"0515135062",0
"345701",237264,"0684803046",3
"345714",237264,"0971880107",2
"345716",237264,"1568360185",0
"345717",237264,"1569471797",0
"345722",237264,"1876410183",0
"345725",237264,"3764500980",0
"345729",237268,"0307100197",6
"345730",237268,"0394873343",7
"345731",237268,"0439202337",0
"345737",237268,"1557235910",7
"345740",237271,"0316284955",0
"345741",237271,"0345369947",4
"345744",237271,"0345450892",7
"345747",237271,"0380710218",7
"345749",237271,"0385265700",8
"345753",237271,"0385424728",9
"345754",237271,"0385504209",8
"345755",237271,"0385508042",7
"345761",237271,"0399143947",7
"345772",237271,"0440209412",0
"345774",237271,"0440214041",8
"345793",237271,"055310666X",8
"345815",237271,"0671888587",6
"345824",237271,"0937295043",0
"345826",237271,"0971880107",5
"345828",237272,"0349114021",0
"345831",237275,"0061099694",6
"345834",237275,"0345359925",10
"345835",237275,"0373218451",4
"345837",237275,"0385504209",10
"345839",237275,"0446527793",7
"345842",237275,"0451182979",8
"345847",237279,"3423205512",0
"345851",237283,"0142001740",0
"345855",237283,"0971880107",7
"345861",237293,"0553375407",10
"345862",237295,"0679751114",7
"345868",237299,"0139604448",0
"345870",237299,"0385470819",9
"345872",237299,"0425161722",0
"345873",237299,"0440209412",0
"345878",237299,"0446610178",1
"345889",237299,"0801679575",10
"345896",237308,"0345361792",9
"345901",237310,"0380603764",6
"345906",237310,"0786889020",0
"345911",237313,"0380731851",0
"345913",237313,"0393323374",0
"345916",237313,"0671679627",0
"345920",237318,"0061020443",0
"345922",237318,"0425103625",0
"345923",237318,"0441006329",0
"345924",237318,"0445406518",0
"345925",237318,"0553269828",7
"345929",237318,"0812539370",0
"345931",237319,"0345430352",8
"345936",237323,"0399143947",9
"345937",237323,"0553375407",10
"345939",237327,"0316353299",5
"345943",237331,"0434801011",0
"345946",237334,"0345389247",0
"345960",237336,"052594527X",8
"345962",237339,"0425175405",4
"345964",237344,"0060168013",8
"345967",237347,"0345339738",0
"345968",237350,"0312195516",7
"345974",237363,"0312267657",8
"345976",237363,"0671789422",8
"345977",237363,"1561706213",8
"345979",237372,"044023722X",7
"345984",237376,"0399501487",5
"345985",237378,"0590453858",6
"345986",237381,"0140298479",4
"345989",237381,"0743225406",0
"345999",237391,"068981321X",0
"346001",237393,"0375714324",8
"346004",237397,"0061009059",7
"346011",237397,"0375760911",0
"346017",237397,"0671027387",7
"346019",237397,"0679783571",6
"346020",237397,"0971880107",0
"346023",237399,"0971880107",4
"346025",237401,"0806517697",8
"346033",237407,"0345359429",9
"346035",237407,"0395193958",10
"346043",237407,"1557042608",10
"346048",237411,"014025448X",1
"346049",237411,"0312421273",0
"346053",237411,"0385722435",9
"346055",237411,"0425184129",10
"346058",237411,"0446601241",0
"346060",237411,"0446610674",0
"346070",237411,"1573229326",7
"346072",237412,"059035342X",8
"346083",237426,"0451524934",0
"346085",237426,"157131234X",0
"346086",237429,"0060188731",0
"346089",237429,"0151699410",0
"346090",237429,"015197280X",0
"346092",237429,"0312422156",9
"346093",237429,"0312978367",10
"346096",237429,"0345409876",0
"346097",237429,"0346125596",0
"346100",237429,"0440221471",9
"346102",237429,"0553202944",7
"346105",237429,"068416826X",7
"346112",237433,"0060930535",9
"346116",237433,"014025448X",9
"346117",237433,"0140265686",0
"346128",237433,"0380728877",5
"346132",237433,"038079487X",7
"346133",237433,"0385265700",0
"346134",237433,"0394510976",8
"346135",237433,"0425162443",0
"346144",237433,"044900631X",0
"346147",237433,"0451183118",0
"346150",237433,"0451208552",8
"346152",237433,"0451526341",7
"346158",237433,"0671015206",6
"346165",237433,"0918618770",0
"346176",237434,"0345368940",9
"346178",237434,"0425099229",5
"346180",237434,"044023722X",0
"346187",237434,"0812522400",5
"346197",237436,"1551664291",0
"346199",237437,"0345339681",0
"346203",237441,"0553262505",10
"346214",237451,"0385504209",7
"346216",237451,"0395939461",8
"346219",237451,"044805454X",6
"346226",237451,"0679749861",9
"346233",237458,"0380730138",0
"346234",237461,"0316124664",5
"346242",237474,"0060199652",0
"346244",237474,"0060929375",0
"346245",237474,"0060975008",0
"346246",237474,"0060976845",0
"346249",237474,"0140293248",7
"346252",237474,"0151001006",10
"346255",237474,"0312195516",0
"346259",237474,"0316769487",0
"346264",237474,"0375707972",9
"346265",237474,"0375725784",0
"346267",237474,"0380973545",8
"346270",237474,"0385335482",0
"346275",237474,"0425157768",0
"346278",237474,"0440226104",0
"346279",237474,"0446672211",0
"346286",237474,"0451407555",0
"346288",237474,"0553270931",0
"346296",237474,"0671003755",0
"346307",237474,"0684856220",0
"346316",237474,"0805063889",0
"346320",237474,"1550548913",0
"346327",237474,"1573229326",0
"346331",237477,"0312929293",0
"346333",237477,"0312989407",0
"346334",237477,"0345339738",0
"346339",237477,"0425162788",0
"346341",237477,"0440215625",0
"346346",237477,"0515130125",0
"346353",237477,"0812550862",0
"346356",237477,"1551664666",0
"346358",237482,"0312195516",9
"346360",237484,"0689817193",7
"346362",237486,"0060175400",7
"346367",237486,"0192816705",0
"346370",237486,"0316284955",8
"346373",237486,"0380730138",0
"346375",237486,"0385720106",7
"346376",237486,"0446672211",5
"346378",237486,"052594527X",0
"346382",237486,"0671038184",7
"346386",237486,"067976397X",0
"346388",237486,"068812299X",9
"346393",237488,"0020449313",0
"346394",237491,"006101351X",0
"346396",237496,"0312278586",9
"346398",237500,"0385323212",0
"346400",237500,"0880385367",0
"346401",237504,"1582290067",0
"346403",237507,"067103751X",0
"346421",237518,"3630870732",0
"346422",237518,"3805206895",0
"346444",237534,"0312924585",10
"346445",237534,"0316769487",9
"346447",237534,"0345290240",0
"346451",237534,"0345313860",10
"346452",237534,"0345316991",8
"346454",237534,"0345337662",10
"346455",237534,"0345351525",9
"346458",237534,"0345369947",10
"346459",237534,"0345370740",0
"346464",237534,"0345422384",9
"346465",237534,"0345422392",9
"346470",237534,"0441805906",9
"346474",237534,"0451627466",5
"346477",237534,"0553264648",8
"346478",237534,"0553266993",6
"346479",237534,"0553282700",7
"346483",237534,"0609810022",10
"346485",237534,"0671442260",7
"346487",237534,"0671549952",5
"346494",237534,"0671677810",10
"346495",237534,"0671701495",9
"346500",237534,"0679735771",10
"346502",237534,"0871401223",5
"346503",237534,"0884046818",4
"346504",237534,"1558021760",9
"346507",237535,"0345361792",10
"346509",237536,"0060930535",0
"346511",237536,"0380725576",0
"346514",237536,"0425178234",0
"346516",237536,"0671525794",0
"346520",237537,"0971880107",0
"346523",237538,"0440215439",0
"346525",237539,"0375726403",7
"346526",237542,"0446604658",0
"346529",237542,"1569802319",9
"346530",237544,"0440209862",7
"346533",237550,"0312313810",0
"346535",237553,"0060976411",0
"346539",237553,"0262531232",0
"346543",237553,"0394494377",0
"346555",237553,"0671708635",0
"346556",237553,"0937175641",0
"346559",237555,"0679767304",0
"346561",237555,"0967418100",0
"346567",237558,"0590187503",5
"346568",237558,"1550501852",8
"346571",237559,"0345361792",7
"346580",237563,"3442413281",0
"346587",237575,"1573229326",7
"346592",237577,"0345379330",0
"346599",237577,"0451163176",0
"346603",237577,"0671521705",0
"346604",237577,"0671727699",0
"346606",237577,"0786928484",0
"346611",237577,"1557483159",0
"346614",237580,"0375411259",9
"346617",237580,"0743230493",9
"346619",237580,"0743260244",10
"346622",237580,"1585470031",10
"346623",237581,"0671028367",7
"346633",237601,"0316048216",7
"346638",237604,"0571152465",8
"346649",237612,"0345412214",7
"346655",237612,"1400050588",0
"346661",237627,"0330344382",5
"346668",237628,"0786887842",0
"346669",237630,"0679454446",0
"346677",237646,"014027166X",7
"346678",237646,"0142001740",0
"346688",237646,"0375414290",0
"346692",237646,"0375758623",8
"346694",237646,"0380017792",0
"346704",237646,"0440215625",0
"346708",237646,"0446672211",0
"346710",237646,"0451169530",0
"346712",237646,"0452269571",0
"346718",237646,"0671736043",0
"346720",237646,"0679746048",0
"346721",237646,"0679750533",0
"346726",237646,"0679767398",9
"346728",237646,"0684872730",0
"346730",237646,"0765303884",0
"346731",237646,"0767903579",0
"346734",237648,"0375707972",0
"346736",237650,"038572179X",8
"346739",237655,"0345332636",9
"346740",237655,"0380731851",8
"346742",237659,"0590406205",0
"346743",237660,"006101351X",5
"346744",237660,"0440226104",0
"346745",237660,"0670805939",5
"346747",237666,"068480218X",5
"346748",237666,"0806633441",6
"346753",237676,"0452268060",10
"346755",237680,"0671014730",0
"346756",237682,"0060987103",0
"346759",237685,"0385499825",9
"346760",237689,"0375400931",0
"346764",237689,"0679454691",0
"346765",237692,"0261664271",0
"346766",237693,"006109868X",8
"346768",237696,"0140016570",9
"346770",237696,"0718136284",8
"346785",237715,"0553282476",6
"346787",237717,"0385720106",0
"346789",237720,"3423130024",8
"346791",237722,"0399146431",9
"346793",237722,"0452274664",9
"346796",237722,"1573225789",9
"346804",237727,"0679454462",0
"346841",237740,"0452282195",0
"346842",237745,"0446364762",8
"346844",237745,"0671468200",8
"346845",237747,"0440224675",8
"346846",237747,"0441790348",0
"346847",237748,"0020532105",6
"346850",237748,"0060392452",0
"346853",237748,"0060958022",0
"346859",237748,"0140185224",9
"346861",237748,"014100018X",0
"346862",237748,"0142001740",0
"346863",237748,"0156006529",0
"346864",237748,"0156028778",6
"346867",237748,"0312195516",8
"346869",237748,"0312305060",7
"346870",237748,"0316096199",0
"346873",237748,"0316604917",9
"346877",237748,"0345350499",0
"346878",237748,"0345361792",0
"346881",237748,"0375420673",0
"346883",237748,"0375750525",6
"346884",237748,"0380727501",0
"346885",237748,"0380789035",0
"346886",237748,"0385335482",0
"346889",237748,"0385504209",7
"346890",237748,"0385509456",0
"346898",237748,"039592720X",0
"346901",237748,"0425129624",0
"346902",237748,"0425179672",7
"346903",237748,"044021128X",0
"346905",237748,"0446532231",0
"346914",237748,"0451524802",0
"346921",237748,"0553212141",0
"346923",237748,"0553272586",7
"346924",237748,"0553296981",0
"346930",237748,"0671021001",0
"346931",237748,"0671537458",0
"346943",237748,"0743237188",0
"346949",237748,"080410753X",0
"346973",237767,"0971880107",0
"346974",237768,"0425157164",9
"346984",237776,"0060517794",10
"346986",237776,"0515102997",5
"346987",237776,"1881316017",7
"346992",237782,"0140018948",0
"346993",237782,"0140030255",0
"346998",237783,"0380975297",9
"347000",237787,"0802774261",0
"347003",237797,"0066211085",7
"347007",237797,"0440236525",5
"347010",237797,"1575666529",0
"347011",237799,"0385265700",3
"347013",237805,"0060185074",0
"347014",237805,"0312265867",0
"347015",237805,"0312982518",0
"347016",237805,"0380731851",9
"347017",237805,"0385504209",10
"347020",237805,"0679426159",0
"347025",237814,"0771028695",0
"347033",237824,"0385424736",0
"347036",237836,"0060502258",9
"347037",237838,"0971880107",0
"347038",237842,"0971880107",0
"347046",237854,"0425163385",7
"347048",237856,"0060970405",0
"347049",237856,"0060977035",7
"347050",237856,"0062518038",8
"347051",237856,"0064640175",6
"347053",237856,"031227470X",0
"347054",237856,"0316284955",0
"347055",237856,"0316316962",0
"347058",237856,"0345283805",0
"347060",237856,"0375406328",8
"347062",237856,"0380005468",7
"347064",237856,"0380805596",8
"347069",237856,"0393302393",0
"347074",237856,"0452281113",8
"347076",237856,"052506950X",8
"347077",237856,"0553050354",0
"347079",237856,"0553248456",10
"347080",237856,"0553353888",0
"347082",237856,"0590360310",0
"347083",237856,"0609606727",0
"347084",237856,"0609801457",8
"347098",237856,"0786866462",0
"347103",237856,"0874771439",6
"347104",237856,"0875962017",8
"347108",237856,"0939680009",8
"347109",237856,"1558743804",8
"347110",237856,"1562450743",7
"347113",237856,"1878424319",10
"347126",237866,"0758203063",0
"347127",237868,"0345361792",7
"347130",237883,"0735618372",9
"347140",237898,"0312420366",6
"347146",237898,"0441790348",4
"347148",237898,"0451517938",0
"347149",237898,"0452281784",5
"347152",237898,"0553270257",6
"347154",237898,"0671027387",0
"347159",237898,"0786889802",10
"347160",237898,"0804117683",5
"347161",237898,"0812580354",7
"347163",237898,"1582340870",0
"347169",237900,"3351020716",0
"347171",237900,"340413348X",0
"347172",237900,"3404143493",0
"347177",237900,"3421065918",0
"347179",237900,"342310676X",0
"347186",237900,"3426620901",0
"347188",237900,"3442150841",0
"347198",237900,"3453063252",6
"347201",237900,"3455085830",0
"347204",237900,"349202839X",0
"347207",237900,"3497007390",0
"347209",237900,"3499123355",0
"347213",237900,"3530189332",0
"347216",237900,"3550071078",0
"347217",237900,"3551736545",10
"347218",237900,"3552049029",0
"347220",237900,"3596121256",0
"347224",237900,"3742003801",0
"347227",237900,"3763019162",0
"347230",237900,"3765437239",0
"347235",237900,"3805206755",0
"347236",237900,"3810768014",0
"347237",237900,"3814403746",0
"347240",237900,"3923992327",0
"347249",237910,"0671792350",0
"347251",237912,"0060084022",0
"347256",237912,"0312069081",6
"347261",237912,"0380714868",7
"347266",237912,"0440128994",8
"347271",237912,"0449125459",8
"347273",237912,"0449224147",8
"347282",237914,"0060987529",4
"347284",237914,"034543014X",10
"347285",237914,"0671021001",0
"347287",237914,"158586059X",8
"347290",237917,"0060938099",0
"347292",237917,"039592720X",7
"347296",237917,"0679734775",9
"347298",237917,"081297106X",0
"347301",237925,"0764226088",0
"347304",237928,"0380973545",5
"347305",237928,"1558531025",5
"347309",237941,"0385504209",9
"347311",237941,"076790382x",9
"347314",237943,"0375404279",0
"347317",237943,"1569472416",3
"347332",237960,"0425182878",0
"347345",237964,"0671776134",9
"347349",237966,"0399142789",5
"347353",237969,"0312422156",0
"347355",237972,"1590522729",0
"347357",237976,"0684818981",0
"347358",237978,"0345361792",0
"347360",237978,"0786886307",10
"347363",237982,"0312081839",0
"347366",237982,"0517880105",7
"347368",237982,"0684807653",0
"347370",237982,"0737000309",0
"347373",237987,"0451208811",0
"347377",237990,"0061041807",9
"347385",237990,"0345413903",9
"347389",237990,"0380726254",9
"347390",237990,"0425162443",8
"347398",237990,"0446610178",9
"347399",237990,"0446611867",10
"347401",237990,"0451186648",10
"347402",237990,"0451196856",6
"347417",237990,"0553578693",8
"347421",237990,"0671521705",8
"347422",237990,"0671708635",5
"347429",237990,"0684848783",8
"347455",238004,"0316316962",0
"347456",238005,"0375707425",0
"347462",238008,"0140431047",9
"347464",238008,"0312962479",0
"347465",238008,"0345434803",0
"347467",238008,"0373289391",6
"347468",238008,"0374505845",8
"347469",238008,"0375725784",0
"347478",238008,"0380898179",0
"347480",238008,"0394758285",8
"347482",238008,"0446324353",0
"347483",238008,"0446519138",0
"347489",238008,"0451402626",0
"347491",238008,"0452260116",0
"347495",238008,"0671034006",8
"347496",238008,"0671034022",0
"347503",238008,"0821772872",7
"347504",238010,"0060901012",0
"347505",238010,"006101351X",5
"347508",238010,"0345342968",0
"347509",238010,"0373264321",2
"347512",238010,"044023722X",10
"347517",238010,"0452260116",0
"347519",238010,"0534577997",5
"347522",238010,"0553580302",10
"347524",238010,"0671002759",0
"347531",238010,"1854091883",7
"347533",238014,"0142001740",8
"347536",238024,"0385508042",6
"347542",238028,"0471059684",7
"347543",238028,"0887309518",2
"347549",238044,"0425152251",9
"347550",238048,"0670867136",0
"347552",238049,"0767907752",10
"347553",238050,"0743206045",5
"347554",238052,"0345303075",0
"347556",238057,"0060170123",8
"347557",238057,"0060188731",6
"347559",238057,"0066211611",6
"347560",238057,"0151008116",8
"347561",238057,"0201570866",0
"347562",238057,"0312282990",10
"347563",238057,"0312421818",8
"347566",238057,"0380977680",9
"347567",238057,"0385333757",7
"347569",238057,"0395869463",2
"347570",238057,"0399134891",10
"347571",238057,"0399147969",10
"347577",238057,"0679456945",8
"347579",238057,"0684810549",6
"347591",238065,"0064400026",0
"347593",238065,"0064400581",0
"347596",238065,"0064409597",0
"347597",238065,"0140136851",0
"347605",238065,"0316779490",0
"347608",238065,"0345412214",0
"347609",238065,"0345413350",0
"347611",238065,"0373270151",0
"347616",238065,"0375707972",8
"347619",238065,"0380763400",0
"347624",238065,"0425162788",0
"347626",238065,"0439368057",0
"347632",238065,"0440226104",9
"347634",238065,"0440236851",8
"347635",238065,"0440402301",0
"347645",238065,"0446604801",5
"347651",238065,"0451146425",0
"347656",238065,"0451525698",0
"347658",238065,"0452282195",7
"347659",238065,"047206147X",9
"347667",238065,"0553138634",0
"347672",238065,"0553580582",0
"347675",238065,"059035342X",10
"347677",238065,"0590425013",10
"347683",238065,"059045661X",0
"347687",238065,"0590897985",0
"347689",238065,"0671000306",0
"347698",238065,"0671722948",10
"347703",238065,"0684852357",7
"347714",238065,"0965038084",7
"347716",238065,"1558744630",0
"347718",238065,"1573229571",0
"347727",238079,"0345348109",8
"347729",238079,"0425162443",0
"347731",238079,"0525940456",6
"347732",238079,"0743451805",0
"347734",238079,"1400034779",5
"347739",238087,"0312278586",9
"347743",238096,"0446610178",6
"347746",238098,"0671042505",10
"347751",238108,"0805038280",6
"347753",238114,"1893554732",9
"347754",238120,"0007154615",0
"347755",238120,"002542730X",0
"347756",238120,"002606880X",0
"347759",238120,"0030083710",0
"347762",238120,"0060014342",0
"347763",238120,"0060093102",0
"347765",238120,"0060157186",0
"347767",238120,"0060168013",0
"347768",238120,"0060173289",0
"347769",238120,"0060175400",0
"347772",238120,"0060177829",0
"347778",238120,"006019491X",0
"347782",238120,"0060199261",0
"347786",238120,"0060392452",0
"347789",238120,"0060504072",0
"347791",238120,"0060520507",8
"347798",238120,"0060913509",0
"347799",238120,"0060914653",0
"347801",238120,"0060916508",0
"347802",238120,"0060917016",0
"347804",238120,"0060922532",0
"347807",238120,"0060924837",0
"347810",238120,"0060925000",0
"347817",238120,"006092988X",0
"347818",238120,"0060930535",0
"347827",238120,"0060974109",0
"347829",238120,"0060976845",0
"347833",238120,"0060984333",0
"347834",238120,"0060987103",0
"347836",238120,"006099486X",0
"347840",238120,"006101351X",0
"347855",238120,"0064407675",0
"347859",238120,"0066214440",0
"347863",238120,"0099771519",0
"347864",238120,"0136104517",0
"347867",238120,"0140042598",0
"347871",238120,"0140132708",0
"347876",238120,"0140233903",0
"347877",238120,"0140237135",0
"347880",238120,"014025448X",0
"347881",238120,"0140257934",0
"347893",238120,"0142001740",0
"347897",238120,"015100160X",0
"347899",238120,"0151003041",0
"347900",238120,"0151006725",0
"347901",238120,"0151008116",0
"347910",238120,"0156028778",0
"347911",238120,"0156628708",0
"347914",238120,"0205161766",7
"347916",238120,"0205324290",10
"347918",238120,"0226327728",8
"347920",238120,"0226743446",0
"347923",238120,"0310215749",0
"347925",238120,"0312058748",0
"347928",238120,"0312119941",0
"347929",238120,"0312119992",0
"347932",238120,"0312140940",0
"347933",238120,"0312155093",0
"347939",238120,"0312186789",0
"347942",238120,"0312195516",0
"347943",238120,"031220325X",0
"347944",238120,"0312205465",0
"347950",238120,"0312265034",0
"347953",238120,"0312269978",0
"347954",238120,"0312272057",0
"347957",238120,"031227534X",0
"347958",238120,"0312278586",0
"347959",238120,"0312279981",0
"347960",238120,"0312282990",0
"347962",238120,"0312284683",0
"347964",238120,"0312288662",0
"347965",238120,"0312291639",6
"347966",238120,"0312305060",0
"347968",238120,"0312313810",0
"347969",238120,"0312316933",0
"347970",238120,"0312420072",0
"347971",238120,"0312421273",0
"347974",238120,"0312865090",0
"347975",238120,"0312868561",0
"347979",238120,"0312924585",0
"347990",238120,"0312977360",0
"347995",238120,"0316096199",0
"347998",238120,"0316284955",0
"348012",238120,"0316735027",0
"348013",238120,"0316769487",0
"348017",238120,"0316781266",0
"348018",238120,"0316782505",0
"348019",238120,"0316785644",0
"348020",238120,"0316789844",0
"348024",238120,"0330332775",0
"348029",238120,"0345313860",0
"348032",238120,"0345350499",0
"348033",238120,"0345351525",0
"348035",238120,"0345361792",0
"348036",238120,"0345369947",0
"348039",238120,"0345384466",0
"348041",238120,"0345385659",0
"348046",238120,"0345409639",0
"348047",238120,"0345413350",0
"348056",238120,"0345433106",0
"348057",238120,"0345436911",0
"348058",238120,"0345438329",0
"348064",238120,"0345444892",0
"348068",238120,"0345452534",0
"348072",238120,"0345465172",0
"348073",238120,"0373250169",0
"348076",238120,"0373250487",0
"348083",238120,"0374177023",0
"348084",238120,"0374270325",0
"348091",238120,"0375410287",0
"348097",238120,"0375412115",0
"348103",238120,"0375500510",0
"348106",238120,"0375502254",0
"348108",238120,"0375506098",0
"348113",238120,"0375701427",0
"348116",238120,"0375703861",0
"348117",238120,"0375704795",0
"348120",238120,"0375706410",0
"348122",238120,"0375707972",0
"348125",238120,"0375725784",0
"348127",238120,"0375727345",0
"348128",238120,"037575220X",0
"348133",238120,"0380008947",0
"348146",238120,"0380714752",0
"348148",238120,"0380721929",0
"348150",238120,"038072345X",0
"348151",238120,"0380727501",0
"348153",238120,"0380729768",0
"348154",238120,"0380730138",0
"348157",238120,"038079487X",0
"348158",238120,"0380810336",0
"348159",238120,"0380813815",0
"348163",238120,"0380973499",0
"348168",238120,"0385078021",0
"348173",238120,"0385247745",0
"348175",238120,"0385265700",0
"348182",238120,"0385314744",0
"348188",238120,"0385319673",0
"348193",238120,"0385333757",0
"348195",238120,"0385335482",0
"348196",238120,"0385335679",0
"348197",238120,"0385335881",0
"348201",238120,"0385418493",0
"348203",238120,"0385424736",0
"348207",238120,"0385476795",0
"348208",238120,"0385477902",0
"348210",238120,"0385484518",0
"348212",238120,"0385489838",8
"348215",238120,"0385492081",0
"348216",238120,"038549565X",0
"348219",238120,"0385498802",0
"348225",238120,"0385505833",0
"348226",238120,"0385507631",0
"348231",238120,"0385720106",0
"348232",238120,"0385720955",0
"348233",238120,"0385721420",0
"348239",238120,"0393029190",0
"348242",238120,"0393048144",0
"348245",238120,"0393057615",0
"348251",238120,"0394404289",0
"348254",238120,"0394559665",0
"348258",238120,"0394575741",0
"348260",238120,"0394581547",0
"348264",238120,"0394755111",0
"348265",238120,"0394759486",0
"348268",238120,"039548829X",0
"348273",238120,"0399134204",0
"348274",238120,"0399137262",0
"348275",238120,"0399137904",0
"348277",238120,"0399138749",0
"348285",238120,"0399146431",0
"348288",238120,"039914739X",0
"348292",238120,"0399150382",0
"348294",238120,"0399501487",0
"348301",238120,"0425121240",0
"348304",238120,"0425134202",0
"348307",238120,"0425147622",0
"348308",238120,"0425152251",0
"348312",238120,"0425157164",0
"348313",238120,"0425157768",0
"348314",238120,"0425162443",0
"348317",238120,"0425169693",0
"348319",238120,"0425178234",0
"348321",238120,"0425179672",0
"348323",238120,"0425184757",0
"348334",238120,"0440200989",7
"348336",238120,"044020416X",0
"348340",238120,"0440218535",0
"348341",238120,"0440221471",0
"348345",238120,"0440224675",0
"348348",238120,"0440225701",0
"348349",238120,"0440226104",0
"348357",238120,"0440491428",9
"348365",238120,"0446310786",0
"348367",238120,"0446321095",0
"348371",238120,"0446364800",0
"348374",238120,"0446394521",0
"348377",238120,"0446515116",0
"348379",238120,"0446516538",0
"348386",238120,"0446519537",0
"348391",238120,"0446522856",0
"348394",238120,"0446523321",0
"348395",238120,"0446523569",0
"348397",238120,"0446524999",0
"348401",238120,"0446532231",0
"348403",238120,"0446601640",0
"348404",238120,"0446604232",0
"348405",238120,"0446605239",0
"348407",238120,"0446605786",0
"348413",238120,"0446609323",0
"348418",238120,"0446611867",0
"348421",238120,"0446672211",0
"348427",238120,"0449002411",0
"348429",238120,"0449005615",0
"348463",238120,"0451198506",0
"348469",238120,"0451403479",0
"348474",238120,"0451454243",0
"348479",238120,"0451525264",0
"348482",238120,"0452010748",0
"348483",238120,"0452260116",0
"348485",238120,"0452268060",0
"348486",238120,"0452269814",0
"348487",238120,"0452270073",0
"348488",238120,"0452279070",0
"348489",238120,"0452280346",0
"348491",238120,"0452282195",0
"348496",238120,"0452284481",0
"348500",238120,"0486217809",9
"348502",238120,"0515071358",0
"348505",238120,"0515129704",0
"348511",238120,"0525246673",0
"348515",238120,"0525939695",0
"348516",238120,"0525940464",0
"348517",238120,"0525941169",0
"348518",238120,"0525941673",0
"348521",238120,"052594527X",0
"348524",238120,"052594642X",0
"348531",238120,"0553067540",0
"348533",238120,"055310523X",0
"348542",238120,"0553268880",0
"348547",238120,"0553272535",0
"348553",238120,"055327970x",0
"348554",238120,"0553280325",0
"348560",238120,"0553296981",0
"348568",238120,"0553502352",0
"348573",238120,"0553582941",0
"348576",238120,"0553801430",0
"348581",238120,"0590353403",0
"348582",238120,"059035342X",0
"348583",238120,"0590407198",0
"348588",238120,"0590442376",6
"348590",238120,"0590453858",5
"348595",238120,"0609605224",0
"348596",238120,"0609606727",0
"348603",238120,"0609808893",0
"348604",238120,"0613032950",0
"348606",238120,"0613177053",0
"348607",238120,"0613237285",0
"348608",238120,"0618002219",0
"348610",238120,"0618231617",0
"348611",238120,"0618247270",5
"348612",238120,"0618260277",0
"348613",238120,"0618260285",0
"348616",238120,"0670031836",0
"348619",238120,"0670851671",0
"348625",238120,"0670878847",0
"348626",238120,"067088300X",0
"348628",238120,"0670892068",0
"348629",238120,"0670892963",0
"348631",238120,"0670894494",0
"348635",238120,"0671002481",0
"348636",238120,"0671003755",8
"348637",238120,"0671004549",5
"348638",238120,"0671004565",8
"348642",238120,"0671019449",0
"348644",238120,"0671021001",0
"348646",238120,"067102535X",0
"348653",238120,"0671510053",0
"348654",238120,"0671517325",0
"348655",238120,"0671521705",0
"348660",238120,"0671568175",0
"348661",238120,"0671604074",0
"348666",238120,"0671661744",0
"348670",238120,"0671694103",0
"348675",238120,"0671705091",0
"348677",238120,"0671707248",0
"348685",238120,"0671734547",0
"348686",238120,"0671734563",10
"348690",238120,"067173685X",5
"348698",238120,"0671759361",0
"348709",238120,"0671881884",0
"348711",238120,"0671887432",0
"348712",238120,"067189935X",0
"348714",238120,"0679407022",0
"348719",238120,"0679417796",0
"348727",238120,"0679426159",0
"348729",238120,"0679431519",0
"348740",238120,"0679445978",0
"348741",238120,"0679446273",0
"348742",238120,"0679448594",0
"348746",238120,"0679454462",0
"348748",238120,"0679457313",0
"348751",238120,"0679602631",0
"348755",238120,"0679728449",0
"348758",238120,"0679734775",0
"348760",238120,"0679735771",0
"348764",238120,"0679746692",0
"348765",238120,"0679747893",0
"348770",238120,"067976397X",0
"348773",238120,"0679772677",0
"348782",238120,"0684801469",0
"348784",238120,"0684810387",0
"348786",238120,"0684810476",0
"348791",238120,"0684819066",0
"348793",238120,"0684831171",0
"348795",238120,"0684835983",0
"348797",238120,"0684838648",5
"348806",238120,"0684852926",0
"348810",238120,"0684863618",0
"348811",238120,"0684865726",0
"348812",238120,"0684865742",0
"348813",238120,"0684867621",0
